id,time,distance,velocity,acceleration,Frictional Force,airResistance
carARH0.107,0.0,0.0,0.0,4.904999999999999,0.4247854605562672,0.0
carARH0.107,0.001,2.4524999999999994E-6,0.004905,4.904999999999999,0.0,9.982537677700335E-4
carARH0.107,0.002,9.809500873116114E-6,0.009809001746232228,4.904001746232229,0.0,0.001996304373341317
carARH0.107,0.003,2.207000446716167E-5,0.014712005441858887,4.903003695626658,0.0,0.002994151858060932
carARH0.107,0.004,3.9233012833091525E-5,0.019614011290000826,4.902005848141939,0.0,0.003991796263267544
carARH0.107,0.005,6.129752822496071E-5,0.024515019493737557,4.9010082037367315,0.0,0.004989237630291405
carARH0.107,0.006,8.826255309988312E-5,0.029415030256107266,4.900010762369708,0.0,0.005986476000454355
carARH0.107,0.007,1.2012709011799015E-4,0.03431404378010681,4.899013523999545,0.0,0.006983511415069829
carARH0.107,0.008,1.568901421423894E-4,0.039212060268691735,4.898016488584929,0.0,0.007980343915442846
carARH0.107,0.009000000000000001,1.9855071223912342E-4,0.04410907992477629,4.897019656084557,0.0,0.008976973542870028
carARH0.107,0.010000000000000002,2.4510780367712826E-4,0.04900510295123342,4.896023026457129,0.0,0.009973400338639582
carARH0.107,0.011000000000000003,2.9656041992819234E-4,0.05390012955089478,4.89502659966136,0.0,0.010969624344031325
carARH0.107,0.012000000000000004,3.529075646669151E-4,0.05879415992655075,4.894030375655968,0.0,0.01196564560031666
carARH0.107,0.013000000000000005,4.141482417706657E-4,0.06368719428095043,4.893034354399683,0.0,0.012961464148758595
carARH0.107,0.014000000000000005,4.8028145531954177E-4,0.06857923281680167,4.892038535851241,0.0,0.013957080030611742
carARH0.107,0.015000000000000006,5.513062095963281E-4,0.07347027573677106,4.8910429199693874,0.0,0.014952493287122321
carARH0.107,0.016000000000000007,6.272215090864557E-4,0.07836032324348394,4.890047506712877,0.0,0.015947703959528152
carARH0.107,0.017000000000000008,7.080263584779598E-4,0.08324937553952441,4.889052296040472,0.0,0.01694271208905866
carARH0.107,0.01800000000000001,7.937197626614397E-4,0.08813743282743536,4.88805728791094,0.0,0.017937517716934883
carARH0.107,0.01900000000000001,8.843007267300165E-4,0.09302449530971842,4.887062482283064,0.0,0.018932120884369467
carARH0.107,0.02000000000000001,9.797682559792927E-4,0.09791056318883405,4.88606787911563,0.0,0.019926521632566675
carARH0.107,0.02100000000000001,0.0010801213559073104,0.10279563666720148,4.885073478367433,0.0,0.020920720002722385
carARH0.107,0.022000000000000013,0.0011853590322145106,0.10767971594719876,4.884079279997277,0.0,0.021914716036024084
carARH0.107,0.023000000000000013,0.0012954802908036914,0.11256280123116273,4.883085283963975,0.0,0.022908509773650883
carARH0.107,0.024000000000000014,0.0014104841377799672,0.11744489272138908,4.882091490226348,0.0,0.023902101256773507
carARH0.107,0.025000000000000015,0.0015303695794507278,0.1223259906201323,4.881097898743226,0.0,0.024895490526554303
carARH0.107,0.026000000000000016,0.001655135622325597,0.12720609512960573,4.880104509473445,0.0,0.025888677624147247
carARH0.107,0.027000000000000017,0.0017847812731163907,0.13208520645198157,4.879111322375852,0.0,0.026881662590697932
