id,time,distance,velocity,acceleration,Frictional Force,airResistance
carARW0.05985,0.0,0.0,0.0,4.904999999999999,0.4247854605562672,0.0
carARW0.05985,0.001,2.4524999999999994E-6,0.004905,4.904999999999999,0.0,0.0010324673653296901
carARW0.05985,0.002,9.809483766317333E-6,0.009808967532634669,4.9039675326346694,0.0,0.002064717403674575
carARW0.05985,0.003,2.2069918940250163E-5,0.014711902815230993,4.902935282596324,0.0,0.0030967501607804273
carARW0.05985,0.004,3.923277338040076E-5,0.01961380606507021,4.9019032498392185,0.0,0.004128565682383392
carARW0.05985,0.005,6.129701516262978E-5,0.02451467749938783,4.900871434317616,0.0,0.005160164014209988
carARW0.05985,0.006,8.826161258001051E-5,0.02941451733537362,4.899839835985789,0.0,0.006191545201977105
carARW0.05985,0.007,1.2012553414278314E-4,0.03431332579017164,4.898808454798022,0.0,0.007222709291392014
carARW0.05985,0.008,1.5688774857830907E-4,0.03921110308088025,4.897777290708607,0.0,0.008253656328152361
carARW0.05985,0.009000000000000001,1.9854722483102525E-4,0.0441078494245521,4.896746343671847,0.0,0.009284386357946178
carARW0.05985,0.010000000000000002,2.4510293206239837E-4,0.049003565038194155,4.895715613642053,0.0,0.010314899426451873
carARW0.05985,0.011000000000000003,2.965538396508793E-4,0.0538982501387677,4.894685100573548,0.0,0.011345195579338246
carARW0.05985,0.012000000000000004,3.5289891719185733E-4,0.05879190494318836,4.893654804420661,0.0,0.012375274862264482
carARW0.05985,0.013000000000000005,4.1413713449761457E-4,0.06368452966832609,4.892624725137735,0.0,0.01340513732088015
carARW0.05985,0.014000000000000005,4.802674615972802E-4,0.06857612453100521,4.891594862679119,0.0,0.01443478300082522
carARW0.05985,0.015000000000000006,5.51288868736785E-4,0.07346668974800438,4.890565216999174,0.0,0.01546421194773004
carARW0.05985,0.016000000000000007,6.272003263788155E-4,0.07835622553605665,4.889535788052269,0.0,0.016493424207215373
carARW0.05985,0.017000000000000008,7.080008052027686E-4,0.08324473211184943,4.888506575792784,0.0,0.017522419824892364
carARW0.05985,0.01800000000000001,7.936892761047056E-4,0.08813220969202454,4.887477580175107,0.0,0.01855119884636256
carARW0.05985,0.01900000000000001,8.842647101973069E-4,0.09301865849317817,4.8864488011536364,0.0,0.019579761317217916
carARW0.05985,0.02000000000000001,9.797260788098265E-4,0.09790407873186095,4.885420238682782,0.0,0.020608107283040782
carARW0.05985,0.02100000000000001,0.001080072353488046,0.10278847062457791,4.884391892716959,0.0,0.021636236789403917
carARW0.05985,0.022000000000000013,0.0011853025059942292,0.1076718343877885,4.883363763210595,0.0,0.022664149881870488
carARW0.05985,0.023000000000000013,0.0012954155083070768,0.11255417023790663,4.882335850118129,0.0,0.023691846605994066
carARW0.05985,0.024000000000000014,0.0014104103326216804,0.11743547839130064,4.881308153394006,0.0,0.024719327007318645
carARW0.05985,0.025000000000000015,0.0015302859513494774,0.12231575906429332,4.880280672992681,0.0,0.025746591131378612
carARW0.05985,0.026000000000000016,0.001655041337118205,0.12719501247316195,4.879253408868621,0.0,0.026773639023698798
carARW0.05985,0.027000000000000017,0.001784675462771855,0.13207323883413824,4.8782263609763,0.0,0.027800470729794424
carARW0.05985,0.028000000000000018,0.0019191873013706283,0.13695043836340845,4.877199529270205,0.0,0.028827086295171146
carARW0.05985,0.02900000000000002,0.002058575826190889,0.14182661127711327,4.876172913704829,0.0,0.029853485765325028
carARW0.05985,0.03000000000000002,0.0022028400107251198,0.14670175779134795,4.875146514234674,0.0,0.030879669185742586
carARW0.05985,0.03100000000000002,0.0023519788286818747,0.1515758781221622,4.874120330814256,0.0,0.031905636601900725
carARW0.05985,0.03200000000000002,0.002505991253985736,0.1564489724855603,4.873094363398098,0.0,0.0329313880592668
carARW0.05985,0.03300000000000002,0.0026648762607772666,0.16132104109750103,4.872068611940732,0.0,0.033956923603298585
carARW0.05985,0.03400000000000002,0.002828632823412966,0.16619208417389775,4.871043076396701,0.0,0.034982243279444304
carARW0.05985,0.035000000000000024,0.002997259916465224,0.1710621019306183,4.870017756720555,0.0,0.03600734713314258
carARW0.05985,0.036000000000000025,0.0031707565147222755,0.17593109458348516,4.868992652866857,0.0,0.037032235209822524
carARW0.05985,0.037000000000000026,0.0033491215931881558,0.18079906234827534,4.867967764790177,0.0,0.03805690755490362
carARW0.05985,0.03800000000000003,0.0035323541270826536,0.18566600544072043,4.866943092445096,0.0,0.03908136421379583
carARW0.05985,0.03900000000000003,0.003720453091841267,0.19053192407650663,4.865918635786204,0.0,0.040105605231899565
carARW0.05985,0.04000000000000003,0.003913417463115158,0.1953968184712747,4.8648943947681,0.0,0.04112963065460566
carARW0.05985,0.04100000000000003,0.004111246216771105,0.2002606888406201,4.863870369345394,0.0,0.042153440527295395
carARW0.05985,0.04200000000000003,0.004313938328891462,0.2051235354000928,4.862846559472704,0.0,0.04317703489534052
carARW0.05985,0.04300000000000003,0.004521492775774107,0.20998535836519744,4.8618229651046585,0.0,0.04420041380410321
carARW0.05985,0.04400000000000003,0.004733908533932402,0.21484615795139334,4.860799586195896,0.0,0.0452235772989361
carARW0.05985,0.04500000000000003,0.0049511845800951455,0.21970593437409439,4.859776422701064,0.0,0.046246525425182275
carARW0.05985,0.046000000000000034,0.005173319891206527,0.2245646878486692,4.858753474574817,0.0,0.04726925822817529
carARW0.05985,0.047000000000000035,0.005400313444426082,0.22942241859044102,4.8577307417718245,0.0,0.04829177575323914
carARW0.05985,0.048000000000000036,0.005632164217128647,0.23427912681468777,4.85670822424676,0.0,0.04931407804568829
carARW0.05985,0.04900000000000004,0.005868871186904312,0.23913481273664208,4.855685921954311,0.0,0.050336165150827665
carARW0.05985,0.05000000000000004,0.006110433331558378,0.24398947657149125,4.8546638348491715,0.0,0.051358037113952655
carARW0.05985,0.05100000000000004,0.006356849629111313,0.2488431185343773,4.853641962886047,0.0,0.052379693980349105
carARW0.05985,0.05200000000000004,0.0066081190577987,0.2536957388403969,4.85262030601965,0.0,0.05340113579529333
carARW0.05985,0.05300000000000004,0.006864240596071199,0.25854733770460164,4.851598864204706,0.0,0.05442236260405214
carARW0.05985,0.05400000000000004,0.007125213222594498,0.2633979153419976,4.850577637395947,0.0,0.055443374451882785
carARW0.05985,0.05500000000000004,0.00739103591624927,0.26824747196754567,4.849556625548116,0.0,0.056464171384032986
carARW0.05985,0.05600000000000004,0.007661707656131124,0.2730960077961616,4.848535828615966,0.0,0.057484753445740985
carARW0.05985,0.057000000000000044,0.007937227421550562,0.27794352304271586,4.847515246554258,0.0,0.05850512068223545
carARW0.05985,0.058000000000000045,0.008217594192032936,0.2827900179220336,4.846494879317764,0.0,0.05952527313873556
carARW0.05985,0.059000000000000045,0.0085028069473184,0.2876354926488949,4.845474726861264,0.0,0.06054521086045096
carARW0.05985,0.060000000000000046,0.008792864667361865,0.2924799474380344,4.844454789139548,0.0,0.06156493389258179
carARW0.05985,0.06100000000000005,0.009087766332332953,0.2973233825041418,4.843435066107418,0.0,0.06258444228031866
carARW0.05985,0.06200000000000005,0.009387510922615956,0.3021657980618615,4.842415557719681,0.0,0.06360373606884269
carARW0.05985,0.06300000000000004,0.009692097418809782,0.30700719432579265,4.8413962639311565,0.0,0.06462281530332545
carARW0.05985,0.06400000000000004,0.010001524801727923,0.3118475715104893,4.840377184696674,0.0,0.06564168002892906
carARW0.05985,0.06500000000000004,0.010315792052398399,0.3166869298304604,4.83935831997107,0.0,0.0666603302908061
carARW0.05985,0.06600000000000004,0.010634898152063714,0.3215252695001696,4.838339669709193,0.0,0.06767876613409964
carARW0.05985,0.06700000000000005,0.010958842082180818,0.32636259073403545,4.837321233865899,0.0,0.06869698760394323
carARW0.05985,0.06800000000000005,0.011287622824421051,0.3311988937464315,4.836303012396056,0.0,0.06971499474546099
carARW0.05985,0.06900000000000005,0.01162123936067011,0.33603417875168606,4.835285005254538,0.0,0.07073278760376747
carARW0.05985,0.07000000000000005,0.011959690673027995,0.3408684459640823,4.834267212396232,0.0,0.07175036622396777
carARW0.05985,0.07100000000000005,0.012302975743808965,0.3457016955978583,4.833249633776032,0.0,0.07276773065115745
carARW0.05985,0.07200000000000005,0.012651093555541497,0.35053392786720716,4.832232269348842,0.0,0.07378488093042265
carARW0.05985,0.07300000000000005,0.013004043090968238,0.35536514298627675,4.831215119069577,0.0,0.07480181710683992
carARW0.05985,0.07400000000000005,0.01336182333304596,0.3601953411691699,4.8301981828931595,0.0,0.0758185392254764
carARW0.05985,0.07500000000000005,0.013724433264945518,0.36502452262994445,4.829181460774523,0.0,0.07683504733138972
carARW0.05985,0.07600000000000005,0.014091871870051797,0.3698526875826131,4.82816495266861,0.0,0.07785134146962804
carARW0.05985,0.07700000000000005,0.014464138131963676,0.3746798362411434,4.827148658530371,0.0,0.07886742168523
carARW0.05985,0.07800000000000006,0.014841231034493977,0.3795059688194582,4.82613257831477,0.0,0.07988328802322478
carARW0.05985,0.07900000000000006,0.015223149561669423,0.38433108553143497,4.825116711976775,0.0,0.0808989405286321
carARW0.05985,0.08000000000000006,0.015609892697730594,0.3891551865909063,4.824101059471367,0.0,0.0819143792464622
carARW0.05985,0.08100000000000006,0.016001459427131878,0.3939782722116599,4.823085620753537,0.0,0.08292960422171579
carARW0.05985,0.08200000000000006,0.016397848734541427,0.3988003426074382,4.822070395778284,0.0,0.0839446154993842
carARW0.05985,0.08300000000000006,0.016799059604841116,0.4036213979919388,4.821055384500615,0.0,0.08495941312444921
carARW0.05985,0.08400000000000006,0.017205091023126493,0.4084414385788144,4.8200405868755505,0.0,0.08597399714188317
carARW0.05985,0.08500000000000006,0.017615941974706735,0.4132604645816725,4.819026002858116,0.0,0.08698836759664896
carARW0.05985,0.08600000000000006,0.01803161144510461,0.41807847621407584,4.81801163240335,0.0,0.08800252453369999
carARW0.05985,0.08700000000000006,0.018452098420056417,0.42289547368954217,4.816997475466299,0.0,0.08901646799798021
carARW0.05985,0.08800000000000006,0.01887740188551196,0.4277114572215442,4.8159835320020195,0.0,0.09003019803442411
carARW0.05985,0.08900000000000007,0.019307520827634487,0.43252642702350974,4.814969801965575,0.0,0.0910437146879567
carARW0.05985,0.09000000000000007,0.019742454232800653,0.4373403833088218,4.813956285312043,0.0,0.0920570180034936
carARW0.05985,0.09100000000000007,0.020182201087600472,0.4421533262908183,4.812942981996506,0.0,0.09307010802594089
carARW0.05985,0.09200000000000007,0.02062676037883728,0.44696525618279237,4.811929891974058,0.0,0.09408298480019525
carARW0.05985,0.09300000000000007,0.02107613109352767,0.4517761731979922,4.810917015199804,0.0,0.0950956483711439
carARW0.05985,0.09400000000000007,0.021530312218901476,0.45658607754962105,4.809904351628855,0.0,0.0961080987836646
carARW0.05985,0.09500000000000007,0.021989302742401705,0.4613949694508374,4.8088919012163345,0.0,0.0971203360826257
carARW0.05985,0.09600000000000007,0.0224531016516845,0.4662028491147548,4.807879663917373,0.0,0.09813236031288602
carARW0.05985,0.09700000000000007,0.0229217079346191,0.4710097167544419,4.8068676396871135,0.0,0.09914417151929507
carARW0.05985,0.09800000000000007,0.023395120579287783,0.4758155725829226,4.805855828480705,0.0,0.1001557697466928
carARW0.05985,0.09900000000000007,0.023873338573985832,0.4806204168131759,4.804844230253306,0.0,0.10116715503990974
carARW0.05985,0.10000000000000007,0.02435636090722149,0.485424249658136,4.803832844960089,0.0,0.10217832744376708
carARW0.05985,0.10100000000000008,0.024844186567715903,0.49022707133069227,4.802821672556233,0.0,0.10318928700307645
carARW0.05985,0.10200000000000008,0.025336814544403095,0.49502888204368917,4.8018107129969225,0.0,0.10420003376264012
carARW0.05985,0.10300000000000008,0.025834243826429903,0.4998296820099265,4.800799966237359,0.0,0.1052105677672509
carARW0.05985,0.10400000000000008,0.026336473403155945,0.5046294714421593,4.799789432232749,0.0,0.10622088906169223
carARW0.05985,0.10500000000000008,0.026843502264153572,0.5094282505530976,4.798779110938307,0.0,0.10723099769073802
carARW0.05985,0.10600000000000008,0.027355329399207824,0.5142260195554068,4.797769002309261,0.0,0.10824089369915284
carARW0.05985,0.10700000000000008,0.027871953798316383,0.5190227786617077,4.796759106300846,0.0,0.1092505771316918
carARW0.05985,0.10800000000000008,0.028393374451689525,0.523818528084576,4.795749422868307,0.0,0.11026004803310062
carARW0.05985,0.10900000000000008,0.028919590349750085,0.5286132680365428,4.794739951966899,0.0,0.11126930644811554
carARW0.05985,0.11000000000000008,0.029450600483133405,0.5334069987300948,4.7937306935518835,0.0,0.11227835242146349
carARW0.05985,0.11100000000000008,0.02998640384268729,0.5381997203776733,4.792721647578536,0.0,0.11328718599786185
carARW0.05985,0.11200000000000009,0.030526999419471963,0.5429914331916754,4.791712814002137,0.0,0.11429580722201868
carARW0.05985,0.11300000000000009,0.03107238620476003,0.5477821373844534,4.790704192777981,0.0,0.11530421613863262
carARW0.05985,0.11400000000000009,0.03162256319003641,0.5525718331683147,4.789695783861367,0.0,0.11631241279239286
carARW0.05985,0.11500000000000009,0.03217752936699833,0.5573605207555223,4.7886875872076065,0.0,0.11732039722797925
carARW0.05985,0.11600000000000009,0.03273728372755524,0.5621482003582944,4.7876796027720205,0.0,0.11832816949006218
carARW0.05985,0.11700000000000009,0.033301825263828785,0.5669348721888043,4.786671830509937,0.0,0.11933572962330266
carARW0.05985,0.11800000000000009,0.033871152968152775,0.5717205364591811,4.785664270376697,0.0,0.12034307767235226
carARW0.05985,0.11900000000000009,0.03444526583307312,0.5765051933815087,4.784656922327647,0.0,0.1213502136818532
carARW0.05985,0.12000000000000009,0.03502416285134779,0.5812888431678269,4.783649786318146,0.0,0.12235713769643829
carARW0.05985,0.1210000000000001,0.035607843015946765,0.5860714860301305,4.782642862303561,0.0,0.12336384976073092
carARW0.05985,0.1220000000000001,0.03619630532005202,0.5908531221803698,4.781636150239269,0.0,0.12437034991934515
carARW0.05985,0.1230000000000001,0.03678954875705743,0.5956337518304504,4.780629650080654,0.0,0.12537663821688555
carARW0.05985,0.1240000000000001,0.037387572320568774,0.6004133751922336,4.779623361783114,0.0,0.12638271469794746
carARW0.05985,0.12500000000000008,0.03799037500440366,0.6051919924775356,4.778617285302052,0.0,0.1273885794071166
carARW0.05985,0.12600000000000008,0.03859795580259149,0.6099696038981285,4.777611420592883,0.0,0.12839423238896952
carARW0.05985,0.12700000000000009,0.039210313709373425,0.6147462096657396,4.77660576761103,0.0,0.12939967368807329
carARW0.05985,0.12800000000000009,0.03982744771920232,0.6195218099920515,4.775600326311926,0.0,0.1304049033489856
carARW0.05985,0.1290000000000001,0.040449356826742694,0.6242964050887025,4.774595096651014,0.0,0.1314099214162548
carARW0.05985,0.1300000000000001,0.04107604002687069,0.6290699951672862,4.773590078583744,0.0,0.13241472793441977
carARW0.05985,0.1310000000000001,0.041707496314674006,0.6338425804393518,4.772585272065579,0.0,0.13341932294801015
carARW0.05985,0.1320000000000001,0.04234372468545188,0.6386141611164038,4.771580677051989,0.0,0.13442370650154611
carARW0.05985,0.1330000000000001,0.04298472413471503,0.6433847374099022,4.770576293498453,0.0,0.1354278786395385
carARW0.05985,0.1340000000000001,0.043630493658185616,0.6481543095312626,4.7695721213604605,0.0,0.13643183940648873
carARW0.05985,0.1350000000000001,0.04428103225179718,0.6529228776918561,4.76856816059351,0.0,0.13743558884688892
carARW0.05985,0.1360000000000001,0.04493633891169461,0.6576904421030092,4.767564411153111,0.0,0.13843912700522182
carARW0.05985,0.1370000000000001,0.04559641263423411,0.662457002976004,4.766560872994778,0.0,0.13944245392596077
carARW0.05985,0.1380000000000001,0.04626125241598315,0.667222560522078,4.765557546074039,0.0,0.14044556965356975
carARW0.05985,0.1390000000000001,0.046930857253720405,0.6719871149524244,4.76455443034643,0.0,0.14144847423250342
carARW0.05985,0.1400000000000001,0.047605226144435714,0.6767506664781918,4.763551525767496,0.0,0.14245116770720706
carARW0.05985,0.1410000000000001,0.048284358085330055,0.6815132153104846,4.762548832292793,0.0,0.1434536501221166
carARW0.05985,0.1420000000000001,0.04896825207381548,0.6862747616603625,4.761546349877883,0.0,0.14445592152165862
carARW0.05985,0.1430000000000001,0.04965690710751508,0.6910353057388409,4.760544078478341,0.0,0.14545798195025036
carARW0.05985,0.1440000000000001,0.05035032218426295,0.6957948477568906,4.759542018049749,0.0,0.14645983145229965
carARW0.05985,0.1450000000000001,0.05104849630210411,0.7005533879254383,4.758540168547699,0.0,0.14746147007220506
carARW0.05985,0.1460000000000001,0.051751428459294514,0.7053109264553661,4.757538529927794,0.0,0.1484628978543557
carARW0.05985,0.1470000000000001,0.05245911765430095,0.7100674635575117,4.756537102145644,0.0,0.1494641148431315
carARW0.05985,0.1480000000000001,0.05317156288580104,0.7148229994426686,4.755535885156868,0.0,0.1504651210829029
carARW0.05985,0.1490000000000001,0.05388876315268317,0.7195775343215857,4.754534878917097,0.0,0.15146591661803105
carARW0.05985,0.1500000000000001,0.05461071745404645,0.7243310684049676,4.753534083381968,0.0,0.1524665014928678
carARW0.05985,0.1510000000000001,0.05533742478920067,0.7290836019034748,4.752533498507131,0.0,0.15346687575175563
carARW0.05985,0.1520000000000001,0.056068884157666275,0.733835135027723,4.751533124248244,0.0,0.15446703943902765
carARW0.05985,0.1530000000000001,0.05680509455917428,0.738585667988284,4.750532960560972,0.0,0.1554669925990077
carARW0.05985,0.1540000000000001,0.05754605499366626,0.743335200995685,4.749533007400991,0.0,0.15646673527601032
carARW0.05985,0.1550000000000001,0.058291764461294304,0.748083734260409,4.748533264723989,0.0,0.1574662675143406
carARW0.05985,0.1560000000000001,0.059042221962420954,0.7528312679928947,4.747533732485659,0.0,0.15846558935829438
carARW0.05985,0.1570000000000001,0.05979742649761917,0.7575778024035363,4.746534410641705,0.0,0.15946470085215816
carARW0.05985,0.1580000000000001,0.06055737706767228,0.7623233377026842,4.745535299147841,0.0,0.1604636020402092
carARW0.05985,0.1590000000000001,0.061322072673573945,0.767067874100644,4.7445363979597905,0.0,0.16146229296671527
carARW0.05985,0.16000000000000011,0.062091512316528104,0.7718114118076773,4.743537707033284,0.0,0.162460773675935
carARW0.05985,0.16100000000000012,0.06286569499794895,0.7765539510340014,4.742539226324064,0.0,0.16345904421211757
carARW0.05985,0.16200000000000012,0.06364461971946084,0.7812954919897892,4.741540955787881,0.0,0.1644571046195029
carARW0.05985,0.16300000000000012,0.06442828548289832,0.7860360348851697,4.7405428953804964,0.0,0.16545495494232162
carARW0.05985,0.16400000000000012,0.06521669129030602,0.7907755799302274,4.739545045057678,0.0,0.16645259522479505
carARW0.05985,0.16500000000000012,0.06600983614393864,0.7955141273350026,4.738547404775204,0.0,0.16745002551113514
carARW0.05985,0.16600000000000012,0.06680771904626089,0.8002516773094914,4.737549974488864,0.0,0.16844724584554457
carARW0.05985,0.16700000000000012,0.06761033899994745,0.8049882300636458,4.736552754154455,0.0,0.1694442562722167
carARW0.05985,0.16800000000000012,0.06841769500788296,0.8097237858073736,4.735555743727783,0.0,0.17044105683533567
carARW0.05985,0.16900000000000012,0.06922978607316191,0.8144583447505382,4.7345589431646635,0.0,0.1714376475790762
carARW0.05985,0.17000000000000012,0.07004661119908866,0.8191919071029592,4.733562352420924,0.0,0.17243402854760378
carARW0.05985,0.17100000000000012,0.07086816938917734,0.8239244730744116,4.732565971452396,0.0,0.17343019978507465
carARW0.05985,0.17200000000000013,0.07169445964715186,0.8286560428746266,4.731569800214925,0.0,0.17442616133563557
carARW0.05985,0.17300000000000013,0.07252548097694582,0.833386616713291,4.730573838664363,0.0,0.17542191324342424
carARW0.05985,0.17400000000000013,0.0733612323827025,0.8381161948000475,4.729578086756575,0.0,0.1764174555525689
carARW0.05985,0.17500000000000013,0.07420171286877476,0.8428447773444949,4.7285825444474305,0.0,0.1774127883071886
carARW0.05985,0.17600000000000013,0.0750469214397251,0.8475723645561878,4.727587211692811,0.0,0.17840791155139307
carARW0.05985,0.17700000000000013,0.07589685710032552,0.8522989566446364,4.726592088448606,0.0,0.1794028253292827
carARW0.05985,0.17800000000000013,0.07675151885555749,0.8570245538193071,4.725597174670717,0.0,0.1803975296849487
carARW0.05985,0.17900000000000013,0.07761090571061195,0.8617491562896221,4.724602470315051,0.0,0.1813920246624729
carARW0.05985,0.18000000000000013,0.07847501667088924,0.8664727642649597,4.723607975337527,0.0,0.18238631030592797
carARW0.05985,0.18100000000000013,0.07934385074199905,0.8711953779546537,4.722613689694072,0.0,0.1833803866593772
carARW0.05985,0.18200000000000013,0.08021740692976037,0.8759169975679943,4.721619613340622,0.0,0.18437425376687458
carARW0.05985,0.18300000000000013,0.08109568424020148,0.8806376233142275,4.720625746233125,0.0,0.18536791167246497
carARW0.05985,0.18400000000000014,0.08197868167955988,0.8853572554025549,4.7196320883275344,0.0,0.1863613604201838
carARW0.05985,0.18500000000000014,0.08286639825428223,0.8900758940421347,4.718638639579815,0.0,0.18735460005405735
carARW0.05985,0.18600000000000014,0.08375883297102434,0.8947935394420806,4.717645399945942,0.0,0.18834763061810258
carARW0.05985,0.18700000000000014,0.08465598483665111,0.8995101918114625,4.7166523693818965,0.0,0.18934045215632722
carARW0.05985,0.18800000000000014,0.0855578528582365,0.9042258513593062,4.715659547843672,0.0,0.19033306471272965
carARW0.05985,0.18900000000000014,0.08646443604306345,0.9089405182945935,4.71466693528727,0.0,0.1913254683312991
carARW0.05985,0.19000000000000014,0.08737573339862388,0.9136541928262623,4.7136745316687,0.0,0.19231766305601544
carARW0.05985,0.19100000000000014,0.08829174393261861,0.9183668751632063,4.712682336943984,0.0,0.19330964893084934
carARW0.05985,0.19200000000000014,0.08921246665295736,0.9230785655142754,4.71169035106915,0.0,0.19430142599976222
carARW0.05985,0.19300000000000014,0.09013790056775864,0.9277892640882756,4.710698574000237,0.0,0.1952929943067062
carARW0.05985,0.19400000000000014,0.09106804468534976,0.9324989710939688,4.709707005693293,0.0,0.19628435389562424
carARW0.05985,0.19500000000000015,0.09200289801426678,0.9372076867400733,4.708715646104375,0.0,0.19727550481044998
carARW0.05985,0.19600000000000015,0.09294245956325445,0.9419154112352628,4.70772449518955,0.0,0.19826644709510774
carARW0.05985,0.19700000000000015,0.09388672834126616,0.9466221447881676,4.7067335529048915,0.0,0.19925718079351273
carARW0.05985,0.19800000000000015,0.09483570335746393,0.9513278876073741,4.7057428192064865,0.0,0.20024770594957086
carARW0.05985,0.19900000000000015,0.09578938362121833,0.9560326399014245,4.7047522940504285,0.0,0.20123802260717885
carARW0.05985,0.20000000000000015,0.09674776814210845,0.9607364018788174,4.70376197739282,0.0,0.20222813081022403
carARW0.05985,0.20100000000000015,0.09771085592992186,0.9654391737480071,4.7027718691897755,0.0,0.2032180306025847
carARW0.05985,0.20200000000000015,0.09867864599465456,0.9701409557174046,4.701781969397414,0.0,0.20420772202812973
carARW0.05985,0.20300000000000015,0.09965113734651096,0.9748417479953764,4.700792277971869,0.0,0.20519720513071887
carARW0.05985,0.20400000000000015,0.10062832899590377,0.9795415507902456,4.699802794869281,0.0,0.20618647995420264
carARW0.05985,0.20500000000000015,0.10161021995345404,0.9842403643102914,4.698813520045797,0.0,0.20717554654242223
carARW0.05985,0.20600000000000016,0.10259680922999107,0.988938188763749,4.697824453457577,0.0,0.20816440493920974
carARW0.05985,0.20700000000000016,0.10358809583655235,0.9936350243588098,4.69683559506079,0.0,0.20915305518838795
carARW0.05985,0.20800000000000016,0.10458407878438356,0.9983308713036214,4.695846944811612,0.0,0.21014149733377047
carARW0.05985,0.20900000000000016,0.10558475708493852,1.0030257298062877,4.694858502666229,0.0,0.2111297314191616
carARW0.05985,0.21000000000000016,0.1065901297498791,1.0077196000748685,4.693870268580838,0.0,0.21211775748835648
carARW0.05985,0.21100000000000016,0.10760019579107521,1.0124124823173801,4.692882242511643,0.0,0.21310557558514107
carARW0.05985,0.21200000000000016,0.1086149542206048,1.0171043767417949,4.691894424414858,0.0,0.2140931857532921
carARW0.05985,0.21300000000000016,0.10963440405075371,1.0217952835560415,4.690906814246707,0.0,0.21508058803657695
carARW0.05985,0.21400000000000016,0.11065854429401574,1.026485202968005,4.689919411963422,0.0,0.216067782478754
carARW0.05985,0.21500000000000016,0.1116873739630925,1.0311741351855261,4.688932217521246,0.0,0.2170547691235723
carARW0.05985,0.21600000000000016,0.11272089207089346,1.0358620804164025,4.687945230876427,0.0,0.2180415480147716
carARW0.05985,0.21700000000000016,0.11375909763053585,1.0405490388683878,4.686958451985228,0.0,0.21902811919608273
carARW0.05985,0.21800000000000017,0.11480198965534463,1.0452350107491917,4.685971880803916,0.0,0.220014482711227
carARW0.05985,0.21900000000000017,0.11584956715885247,1.0499199962664805,4.684985517288772,0.0,0.2210006386039167
carARW0.05985,0.22000000000000017,0.11690182915479966,1.0546039956278765,4.683999361396083,0.0,0.2219865869178548
carARW0.05985,0.22100000000000017,0.11795877465713407,1.0592870090409587,4.683013413082144,0.0,0.22297232769673525
carARW0.05985,0.22200000000000017,0.11902040268001118,1.063969036713262,4.682027672303264,0.0,0.22395786098424258
carARW0.05985,0.22300000000000017,0.12008671223779395,1.0686500788522777,4.681042139015757,0.0,0.2249431868240524
carARW0.05985,0.22400000000000017,0.12115770234505281,1.0733301356654537,4.680056813175947,0.0,0.2259283052598308
carARW0.05985,0.22500000000000017,0.12223337201656563,1.078009207360194,4.679071694740169,0.0,0.22691321633523487
carARW0.05985,0.22600000000000017,0.12331372026731766,1.0826872941438586,4.678086783664765,0.0,0.22789792009391255
carARW0.05985,0.22700000000000017,0.12439874611250147,1.0873643962237647,4.677102079906087,0.0,0.2288824165795025
carARW0.05985,0.22800000000000017,0.12548844856751695,1.0920405138071851,4.676117583420496,0.0,0.22986670583563418
carARW0.05985,0.22900000000000018,0.1265828266479712,1.0967156471013495,4.6751332941643655,0.0,0.23085078790592795
carARW0.05985,0.23000000000000018,0.12768187936967862,1.1013897963134436,4.674149212094071,0.0,0.23183466283399495
carARW0.05985,0.23100000000000018,0.12878560574866066,1.1060629616506097,4.6731653371660045,0.0,0.23281833066343716
carARW0.05985,0.23200000000000018,0.12989400480114593,1.1107351433199462,4.672181669336562,0.0,0.23380179143784724
carARW0.05985,0.23300000000000018,0.13100707554357016,1.1154063415285083,4.671198208562152,0.0,0.23478504520080887
carARW0.05985,0.23400000000000018,0.13212481699257608,1.1200765564833075,4.6702149547991905,0.0,0.23576809199589652
